vintage,date,steps_ahead,.model,mf_underway,lower,upper,target_eoly,target_eoly_prob,target_yoy85,target_yoy85_prob
2024-05-01,2024 May,0,Regression,937.0781768689883,809.9662810204584,1064.1900727175182,985,0.22997479963529677,836.4,0.9397174050802908
2024-05-01,2024 Jun,1,Regression,876.4613575734817,750.2793935319214,1002.6433216150419,985,0.04590328234157581,842.35,0.7018940853606883
2024-05-01,2024 Jul,2,Regression,885.0033989638935,756.1681671465712,1013.8386307812157,985,0.06409588715941439,849.15,0.7072765951001699
2024-05-01,2024 May,0,Pure ar(1),910.2028523300069,897.6980351586178,922.7076695013959,985,0,836.4,1
2024-05-01,2024 Jun,1,Pure ar(1),905.4816168092839,882.3124361584375,928.6507974601302,985,8.66762217555106e-12,842.35,0.9999999536873588
2024-05-01,2024 Jul,2,Pure ar(1),903.4941799802468,870.5477259822152,936.4406339782785,985,6.209919614086346e-7,849.15,0.9993874280379843
2024-05-01,2024 May,0,ar(1) + All Factors,908.8971487344279,897.2568997968647,920.5373976719911,985,0,836.4,1
2024-05-01,2024 Jun,1,ar(1) + All Factors,901.7180043548003,879.6015624110429,923.8344462985577,985,7.882583474838611e-14,842.35,0.999999928480712
2024-05-01,2024 Jul,2,ar(1) + All Factors,896.0906617097596,864.0264872859882,928.154836133531,985,2.7429310045512523e-8,849.15,0.9979434907451346
2024-05-01,2024 May,0,Pure ar(2),905.4653312868313,893.7284901716505,917.2021724020121,985,0,836.4,1
2024-05-01,2024 Jun,1,Pure ar(2),894.4062808556192,874.4882273761538,914.3243343350847,985,0,842.35,0.9999998492477256
2024-05-01,2024 Jul,2,Pure ar(2),885.7150381603228,856.1526709952187,915.2774053254269,985,2.310784896764062e-11,849.15,0.9923306268441632
2024-05-01,2024 May,0,ar(2) + All Factors,904.9651821829675,893.9047453912698,916.0256189746652,985,0,836.4,1
2024-05-01,2024 Jun,1,ar(2) + All Factors,893.3602237824678,874.1512152847997,912.5692322801358,985,0,842.35,0.999999902924152
2024-05-01,2024 Jul,2,ar(2) + All Factors,882.9615170416813,854.3168809740782,911.6061531092844,985,1.4555023852835802e-12,849.15,0.9896535754070817
2024-05-01,2024 May,0,ar(2) + Select Factors,905.7065961799299,894.6185681310093,916.7946242288505,985,0,836.4,1
2024-05-01,2024 Jun,1,ar(2) + Select Factors,893.6015521164602,874.4140390515884,912.789065181332,985,0,842.35,0.9999999176566708
2024-05-01,2024 Jul,2,ar(2) + Select Factors,884.1108372570887,855.5596346326176,912.6620398815598,985,2.1660451210436804e-12,849.15,0.9918027423048391
