vintage,date,steps_ahead,.model,mf_underway,lower,upper,target_eoly,target_eoly_prob,target_yoy85,target_yoy85_prob
2025-02-01,2025 Feb,0,Regression,805.5547198534665,679.7412244967202,931.3682152102128,769,0.7154820342513406,812.6,0.4563015598634571
2025-02-01,2025 Mar,1,Regression,795.042456500901,669.8504407354076,920.2344722663945,769,0.6582601569842526,794.75,0.50182662445224
2025-02-01,2025 Apr,2,Regression,813.7942405330228,687.7498897711962,939.8385912948495,769,0.7569590606298755,781.15,0.6941402863876964
2025-02-01,2025 Feb,0,Pure ar(1),732.1787299460494,719.3701108197276,744.9873490723712,769,8.780237759076215e-9,812.6,0
2025-02-01,2025 Mar,1,Pure ar(1),723.4793362582967,699.2165584078018,747.7421141087916,769,1.1787714744038169e-4,794.75,4.2709838998789e-9
2025-02-01,2025 Apr,2,Pure ar(1),718.7522165879027,683.6597239540656,753.8447092217398,769,0.002504461280593895,781.15,2.4600776595595786e-4
2025-02-01,2025 Feb,0,ar(1) + All Factors,731.6741605072357,719.7092911502629,743.6390298642085,769,4.84440043635459e-10,812.6,0
2025-02-01,2025 Mar,1,ar(1) + All Factors,721.4277115477807,698.2944096759102,744.5610134196513,769,2.781426273235077e-5,794.75,2.61024646341923e-10
2025-02-01,2025 Apr,2,ar(1) + All Factors,715.0971484484289,681.0890135391699,749.105283357688,769,9.46269233011221e-4,781.15,7.037636269835446e-5
2025-02-01,2025 Feb,0,Pure ar(2),732.906252827723,720.9180452917483,744.8944603636978,769,1.8053083472580056e-9,812.6,0
2025-02-01,2025 Mar,1,Pure ar(2),719.1847447303429,698.6154302429438,739.754059217742,769,1.033430097385768e-6,794.75,3.000932835561798e-13
2025-02-01,2025 Apr,2,Pure ar(2),709.5165025267479,678.7698283798366,740.2631766736592,769,7.475600724560216e-5,781.15,2.4808415913790682e-6
2025-02-01,2025 Feb,0,ar(2) + All Factors,731.9949583333749,720.6535715709018,743.3363450958481,769,8.019440667084154e-11,812.6,0
2025-02-01,2025 Mar,1,ar(2) + All Factors,718.1717856527196,698.2804326542753,738.0631386511639,769,2.744614732153039e-7,794.75,2.2537527399890678e-14
2025-02-01,2025 Apr,2,ar(2) + All Factors,706.8834413276155,676.9934965569066,736.7733860983244,769,2.31833466883824e-5,781.15,5.58140161199816e-7
2025-02-01,2025 Feb,0,ar(2) + Select Factors,732.109238220785,720.7386103036642,743.4798661379057,769,1.0153167195880997e-10,812.6,0
2025-02-01,2025 Mar,1,ar(2) + Select Factors,717.9632108205203,698.080467130121,737.8459545109197,769,2.438346025090965e-7,794.75,1.8762769116165146e-14
2025-02-01,2025 Apr,2,ar(2) + Select Factors,706.8462846836796,677.0212946055174,736.6712747618419,769,2.208237374934363e-5,781.15,5.224321995012104e-7
