.model,term,estimate,std.error,statistic,p.value
ar(1) + All Factors,trs10yr_rt_lag12,1.0545009799176635,0.9235288828037489,1.1418170016689628,0.25414274208966386
ar(1) + All Factors,frm30yr_rt_lag3,-2.3912731956435387,1.0999584647965843,-2.1739668107247647,0.03023283814997668
ar(1) + All Factors,ppi_lag3,0.1942041221466867,0.19536250195113775,0.9940706133834181,0.32072749856078536
ar(1) + All Factors,hmi_lag24,0.07074043629485388,0.06917924598229264,1.0225673218953681,0.3070667878295549
ar(1) + All Factors,month_1,0.357959116555148,1.0426067994664907,0.3433308863306073,0.7315113261369628
ar(1) + All Factors,month_2,0.4695516519020328,1.7231168849244962,0.27250133523159553,0.7853626801787466
ar(1) + All Factors,month_3,0.14797925011835955,2.2310200806995315,0.06632806732602826,0.9471463594625413
ar(1) + All Factors,month_4,-0.36954052596917664,2.5557072038839315,-0.14459423419380066,0.8850965657088705
ar(1) + All Factors,month_5,-0.26942696738141964,2.7494243982459743,-0.09799395377203445,0.9219811181931469
ar(1) + All Factors,month_6,-0.4208205066015946,2.811390088907846,-0.1496841396225711,0.8810814855021927
ar(1) + All Factors,month_7,-0.6048155665011057,2.7543485843677153,-0.2195857016550962,0.8262942905778135
ar(1) + All Factors,month_8,-1.4441621130184705,2.5611289360035627,-0.5638771608554665,0.5731211522402218
ar(1) + All Factors,month_9,-0.9186160870998596,2.2166377833915756,-0.4144186722714468,0.6787667593842469
ar(1) + All Factors,month_10,-0.6243142725217277,1.6981338072395595,-0.36764727835941036,0.7133106579045642
ar(1) + All Factors,month_11,0.13529895616377274,1.0089080154344745,0.1341043525216794,0.8933805502430101
Pure ar(2),ar1,0.3695590134671989,0.04327004326655504,8.540759046405766,1.8674901390575505e-16
Pure ar(2),ar2,0.35158191756321366,0.04348028582434448,8.086007506564366,5.279592934670027e-15
Pure ar(2),month_1,0.2689300796899058,0.8674283159803793,0.3100314743425886,0.7566744414513646
Pure ar(2),month_2,0.47101142310932614,1.3054576734618681,0.36080175763973876,0.7184097556461237
Pure ar(2),month_3,0.17928543300686603,1.6977598151494622,0.10560117597734674,0.9159438452231174
Pure ar(2),month_4,0.5165829042022114,1.9647829670615795,0.2629211026675298,0.792726604559817
Pure ar(2),month_5,0.3464198612529009,2.129091095119704,0.16270786254611813,0.8708183874280264
Pure ar(2),month_6,-0.0031152944903098676,2.1834301425841502,-0.0014267891743139673,0.9988621927105426
Pure ar(2),month_7,-0.007719184761708415,2.1315019410752103,-0.003621476768543108,0.9971120224942676
Pure ar(2),month_8,-0.7701078142272473,1.9685382048123377,-0.39120795946180903,0.695820810208948
Pure ar(2),month_9,-0.483410940907088,1.7019514606657138,-0.28403333002105896,0.776509923350919
Pure ar(2),month_10,-0.48956588191884,1.310029325787395,-0.37370604785857425,0.7087915372257874
Pure ar(2),month_11,0.1316494741543617,0.8670502885463053,0.15183603061257836,0.879381415882193
ar(2) + All Factors,ar1,0.4190744873895631,0.04578073756321424,9.153947919928184,1.9866635515079426e-18
ar(2) + All Factors,ar2,0.3246123220566257,0.046316444641774986,7.008575994277474,8.944778197972681e-12
ar(2) + All Factors,total_starts_lag6,4.834344438216681e-4,0.002235758539786057,0.21622837852066468,0.8289085946338597
ar(2) + All Factors,total_comps_lag3,1.7358610212570493e-4,0.0027094744624485715,0.06406633630672198,0.9489461103547562
ar(2) + All Factors,vacancy_rt_lag6,2.1191805463858815,1.4415722354854326,1.4700481142884056,0.14225379656502138
ar(2) + All Factors,trs10yr_rt_lag12,0.1569153715763312,0.8800541123034996,0.17830195823483252,0.8585667999840477
ar(2) + All Factors,frm30yr_rt_lag3,-2.27026936751752,1.0224146867318322,-2.2204976092181132,0.026886801355235895
ar(2) + All Factors,ppi_lag3,0.1127119203491229,0.1806235965165281,0.6240154803849735,0.5329364546824008
