.model,term,estimate,std.error,statistic,p.value
ar(2) + All Factors,ppi_lag3,-0.05679369507499938,0.17462600373710208,-0.3252304574323409,0.7451545298724063
ar(2) + All Factors,hmi_lag24,-0.0065802172745413785,0.06599433007152655,-0.09970882752214547,0.9206189305619068
ar(2) + All Factors,month_1,0.08493897695411168,0.9224568550388695,0.09207907826814578,0.9266752966726222
ar(2) + All Factors,month_2,0.5592788670176763,1.4084640327490985,0.39708423787439756,0.6914895126507903
ar(2) + All Factors,month_3,0.8257370880537626,1.8258405207058477,0.452250390266584,0.6513017998176567
ar(2) + All Factors,month_4,0.640655558454289,2.0914247825474135,0.30632493398780175,0.7594958533303011
ar(2) + All Factors,month_5,0.6489961501938513,2.2633892622611644,0.286736427098489,0.7744432476314564
ar(2) + All Factors,month_6,0.7280975023447959,2.317443196134298,0.31418138039341265,0.7535257207014616
ar(2) + All Factors,month_7,0.9650766524965049,2.270725370204902,0.4250080899961143,0.6710295115867735
ar(2) + All Factors,month_8,-0.15163472553245672,2.1037020348030095,-0.0720799443190422,0.9425696153661888
ar(2) + All Factors,month_9,-0.18322293475522167,1.814790604764753,-0.10096092313579748,0.9196254697752583
ar(2) + All Factors,month_10,-0.338891386750863,1.3822667995355564,-0.24517074913810488,0.8064335606137287
ar(2) + All Factors,month_11,0.0741990676510692,0.8846624573155228,0.08387274382166467,0.9331940977049897
ar(2) + Select Factors,ar1,0.4408637613294424,0.04510991042965265,9.773102121693507,1.2669494157290075e-20
ar(2) + Select Factors,ar2,0.3122228067528852,0.04545329329198641,6.869090975371223,2.105848766011522e-11
ar(2) + Select Factors,total_comps_lag3,1.6309155962308073e-4,0.0027377664079982064,0.05957102810035924,0.9525231642057689
ar(2) + Select Factors,vacancy_rt_lag6,1.8194741544594597,1.4962256008570725,1.2160426565467286,0.22459232567867343
ar(2) + Select Factors,ppi_lag3,-0.05490470716319994,0.17551646390139602,-0.31281798836857283,0.7545607173990788
ar(2) + Select Factors,hmi_lag24,0.004961852771730175,0.06615368749083737,0.07500493109197302,0.940243395291094
ar(2) + Select Factors,month_1,0.022966304005663074,0.9257632302295217,0.024807967367605547,0.9802188939017283
ar(2) + Select Factors,month_2,0.611358209558315,1.4128877069431096,0.4327012023347808,0.6654346481192576
ar(2) + Select Factors,month_3,0.964190265254072,1.8302236886004284,0.5268155314891526,0.5985756399910557
ar(2) + Select Factors,month_4,0.8694734810616629,2.0891803142343535,0.4161792427095069,0.677472949261422
ar(2) + Select Factors,month_5,0.7929408562964593,2.2629271580799695,0.35040494055020643,0.7261952160274429
ar(2) + Select Factors,month_6,0.7447703771412137,2.319616269819998,0.3210748203619937,0.7482995141264017
ar(2) + Select Factors,month_7,0.8126651856776752,2.272789649311387,0.3575628681360361,0.7208344662806337
ar(2) + Select Factors,month_8,-0.29487847938123035,2.106398380735103,-0.13999178981438543,0.8887277515521625
ar(2) + Select Factors,month_9,-0.34208157374331283,1.818440018575634,-0.18811815085947237,0.8508669892750315
ar(2) + Select Factors,month_10,-0.437046382675516,1.3850902490633743,-0.3155363940877177,0.7524975243035494
ar(2) + Select Factors,month_11,0.028362149619307053,0.8890683040960963,0.031900979360795535,0.9745648541959919
