.model,term,estimate,std.error,statistic,p.value
ar(2) + Select Factors,month_1,0.3485146552443965,0.8985696801372197,0.3878549020162523,0.6983080423221917
ar(2) + Select Factors,month_2,0.6564014537022868,1.3626241407131223,0.48171864426147804,0.6302415828617882
ar(2) + Select Factors,month_3,0.5623213906743199,1.7629398313009468,0.3189679991854058,0.749899775197862
ar(2) + Select Factors,month_4,0.10738864913381854,2.0076841268200973,0.05348881713972993,0.9573663369535644
ar(2) + Select Factors,month_5,0.11985895670182001,2.1657382572933783,0.055343232866751496,0.9558897474548048
ar(2) + Select Factors,month_6,-0.2155091472127363,2.21641824563355,-0.09723306854980988,0.9225848885939751
ar(2) + Select Factors,month_7,-0.4262945225783312,2.171692652537996,-0.1962959731341969,0.8444677226409503
ar(2) + Select Factors,month_8,-1.3244495554503093,2.014374719632691,-0.6574990951493944,0.5111984703358008
ar(2) + Select Factors,month_9,-0.8354800593343021,1.741737992563782,-0.4796818252236104,0.6316882662489793
ar(2) + Select Factors,month_10,-0.6416870177432378,1.327814199552886,-0.4832656692173593,0.6291437329774368
ar(2) + Select Factors,month_11,0.10024518996690351,0.8607996902019032,0.11645588527499436,0.9073435483673657
