.model,term,estimate,std.error,statistic,p.value
Regression,(Intercept),-91.51122823428416,45.80274513677421,-1.9979420002232884,0.04632837392629313
Regression,total_starts_lag6,-0.0795879126057118,0.023568199319686123,-3.376919531533041,7.970927400213479e-4
Regression,total_comps_lag3,0.16666493773388874,0.028063328962198462,5.938886935273709,5.7712653304769264e-9
Regression,vacancy_rt_lag6,-27.801819489501206,3.1843496007868133,-8.730768594827566,5.0809722258823387e-17
Regression,trs10yr_rt_lag12,-19.54979354083488,4.540408039854655,-4.305734940391106,2.0471003068363002e-5
Regression,frm30yr_rt_lag3,12.33421484383183,4.030045027764514,3.0605650207024317,0.0023422359773646265
Regression,ppi_lag3,2.499551442604803,0.09840392964210795,25.40093115890386,9.39129740768094e-89
Regression,hmi_lag24,2.78797371949936,0.3176058966027969,8.778091809126721,3.551492888611941e-17
Pure ar(1),ar1,0.6043431526913183,0.03685272036391876,16.39887494663786,2.835036205451027e-48
Pure ar(1),month_1,0.326018738855249,1.05024921848934,0.3104203584404363,0.7563766178796485
Pure ar(1),month_2,0.6740415736713102,1.7520966425880602,0.38470570474678195,0.7006265706081671
Pure ar(1),month_3,0.5725287840540428,2.2700543331994596,0.25220928665927983,0.8009877088689508
Pure ar(1),month_4,1.0512894260507781,2.6254545893556074,0.40042186610769265,0.6890247205293513
Pure ar(1),month_5,1.0483149240839509,2.833018191496298,0.37003466028937454,0.711520560610587
Pure ar(1),month_6,0.9558005985433733,2.9012426355246315,0.32944524764662986,0.7419634808424131
Pure ar(1),month_7,1.2183750253526562,2.8329076640205275,0.4300793283263989,0.6673317614169318
Pure ar(1),month_8,0.18191453393695392,2.6252569954027845,0.06929399074281617,0.9447845871189973
Pure ar(1),month_9,-0.007118084515439758,2.269817488249753,-0.0031359721881993622,0.9974991686249968
Pure ar(1),month_10,-0.20339465772118784,1.751894350897814,-0.11609984221762676,0.907622173079377
Pure ar(1),month_11,0.16298174901776669,1.05020027299935,0.15519111278870099,0.8767361645971263
ar(1) + All Factors,ar1,0.6481286966453711,0.037388456432732566,17.334994768009526,4.947837429648319e-52
ar(1) + All Factors,total_starts_lag6,2.5447907858492096e-4,0.0020962747715018424,0.12139585995332258,0.9034312065511974
