.model,term,estimate,std.error,statistic,p.value
ar(1) + All Factors,month_9,-0.5959673420941011,2.2947410019255354,-0.259710068192454,0.7952056767143847
ar(1) + All Factors,month_10,-0.5924620768540371,1.7533442133188186,-0.33790403068236946,0.7355923889174152
ar(1) + All Factors,month_11,0.07984755744079178,1.0353185960913691,0.0771236581108846,0.9385592991404075
Pure ar(2),ar1,0.39871426682616373,0.0433413857809228,9.199388982196833,1.1330130414565933e-18
Pure ar(2),ar2,0.3472808390529813,0.043897136563414776,7.911241284526422,1.7990913351195896e-14
Pure ar(2),month_1,0.300085656213935,0.8823811696485175,0.34008619691359615,0.7339416376075024
Pure ar(2),month_2,0.5997205734278539,1.338482749015263,0.4480599946985309,0.6543137605436283
Pure ar(2),month_3,0.4498537011577563,1.7394314705327851,0.2586211120004439,0.7960393842462219
Pure ar(2),month_4,0.8924415373852578,2.015466788370516,0.442796449207078,0.658114123252078
Pure ar(2),month_5,0.8678657276595538,2.1845317569709097,0.39727768886406295,0.69134077594378
Pure ar(2),month_6,0.7684116714706027,2.240111328554846,0.3430238763920385,0.7317319353205755
Pure ar(2),month_7,1.037923035131852,2.186295668154093,0.4747404709483685,0.635189699233016
Pure ar(2),month_8,0.01989665460908757,2.0200775781891025,0.009849450745809432,0.9921455289751405
Pure ar(2),month_9,-0.1399036029678514,1.7496150082254736,-0.07996250735740258,0.9363006818190225
Pure ar(2),month_10,-0.32487943427934884,1.3455453717549655,-0.24144814519009172,0.8093117761364252
Pure ar(2),month_11,0.15820862016157317,0.8825874501121189,0.1792554609081233,0.8578133931336235
ar(2) + All Factors,ar1,0.44846187426115947,0.045769810197279596,9.798202621513482,1.1066446521660028e-20
ar(2) + All Factors,ar2,0.3194730966712536,0.04686553833590803,6.816802025860348,2.9896432472234164e-11
ar(2) + All Factors,total_starts_lag6,3.4758933719926844e-4,0.0022346780148568926,0.15554336458692367,0.8764624082304553
ar(2) + All Factors,total_comps_lag3,3.469947140522597e-5,0.0026902014688259053,0.012898465712447177,0.9897144897979268
ar(2) + All Factors,vacancy_rt_lag6,2.0406486451055827,1.4623225208482975,1.3954846595139605,0.16355491326053276
ar(2) + All Factors,trs10yr_rt_lag12,-0.016179937341328283,0.891127896422422,-0.018156694910220268,0.9855218611803744
ar(2) + All Factors,frm30yr_rt_lag3,-2.107778152537113,1.0279859881984668,-2.0503957998794995,0.040902040797738674
ar(2) + All Factors,ppi_lag3,0.037972949667311066,0.17378355443099971,0.21850715271443089,0.8271326071702946
ar(2) + All Factors,hmi_lag24,0.006940710792720251,0.06544741750989659,0.10605018588656635,0.9155895826670399
ar(2) + All Factors,month_1,0.33529838622949515,0.9133242903742627,0.3671186562793554,0.7137023254706742
ar(2) + All Factors,month_2,0.5525777567421608,1.3954525985978403,0.3959846126607199,0.6923032298008343
ar(2) + All Factors,month_3,0.46298223356600154,1.8057075590894192,0.2563993439776449,0.7977591506589201
ar(2) + All Factors,month_4,0.1127724972101374,2.0636514588288684,0.05464706587329254,0.9564437870047534
ar(2) + All Factors,month_5,0.42704648678166135,2.2262321757976995,0.1918247752522231,0.847965607688329
ar(2) + All Factors,month_6,0.5570059087783117,2.2772408992735182,0.24459683161145,0.806879614351943
ar(2) + All Factors,month_7,0.8723325751580604,2.2306686788853973,0.3910632643095794,0.6959347403251295
ar(2) + All Factors,month_8,-0.23140358449858134,2.068555292208545,-0.11186724636764121,0.9109783271747818
ar(2) + All Factors,month_9,-0.2137719646245053,1.7909950725860717,-0.11935932593931345,0.9050437146426618
ar(2) + All Factors,month_10,-0.3375962535236957,1.3643888652644136,-0.24743404326908722,0.8046846840876521
ar(2) + All Factors,month_11,0.19452404041907223,0.8755918756191643,0.22216291155227644,0.8242874094919623
ar(2) + Select Factors,ar1,0.44187914340764317,0.045422893123574164,9.728115340550842,1.9585805756300544e-20
ar(2) + Select Factors,ar2,0.3188257501405802,0.046510405654915474,6.854933764846339,2.3491983972077106e-11
ar(2) + Select Factors,total_comps_lag3,7.026297183428064e-5,0.0027058169557186273,0.025967378054078227,0.9792948185024554
ar(2) + Select Factors,vacancy_rt_lag6,1.9472671872566112,1.466139935369222,1.328159161537487,0.18479577699284108
ar(2) + Select Factors,ppi_lag3,0.04338494513935438,0.17463093678387495,0.24843791105036583,0.8039084383979973
ar(2) + Select Factors,hmi_lag24,0.019622741282201428,0.06548296796110231,0.29966175775443743,0.7645729212679669
ar(2) + Select Factors,month_1,0.3118691881781995,0.9170856164456965,0.3400655103357694,0.7339651685595059
ar(2) + Select Factors,month_2,0.6558941841765683,1.3999657772478207,0.46850729841838307,0.6396477086463812
ar(2) + Select Factors,month_3,0.6530568963964931,1.81029268914438,0.360746579993733,0.7184574323835117
ar(2) + Select Factors,month_4,0.3960753225913345,2.062495805410878,0.19203691059746456,0.8477995357066204
ar(2) + Select Factors,month_5,0.6040811619937588,2.2278300180101818,0.27115226795144026,0.7863977093956233
ar(2) + Select Factors,month_6,0.6049764509105229,2.2820049841632897,0.26510741874314575,0.7910475698258508
ar(2) + Select Factors,month_7,0.7457959216991054,2.2354550011982686,0.3336215317684038,0.7388198816176105
ar(2) + Select Factors,month_8,-0.35706424719243784,2.0730413766992806,-0.17224173680554292,0.8633245793778688
ar(2) + Select Factors,month_9,-0.3473608445511146,1.7963124067860117,-0.19337440594346153,0.8467526223770558
ar(2) + Select Factors,month_10,-0.40310141429585294,1.3693162083640318,-0.2943815400954406,0.7686015159588151
ar(2) + Select Factors,month_11,0.16033316915863152,0.8803162611148421,0.1821313273886181,0.8555613172198396
