.model,term,estimate,std.error,statistic,p.value
Regression,(Intercept),-90.39544396695966,46.309378058088264,-1.951990023566543,0.051569025736733914
Regression,total_starts_lag6,-0.08264957860239146,0.024138789440077062,-3.4239322070215463,6.746375749952451e-4
Regression,total_comps_lag3,0.17190629248129644,0.030434465148633072,5.648408527692408,2.899795550869831e-8
Regression,vacancy_rt_lag6,-28.07841357256187,3.260126233298666,-8.61267679937397,1.2637114927952484e-16
Regression,trs10yr_rt_lag12,-19.36004113944698,4.6444773182425765,-4.1684004060919015,3.69045286483805e-5
Regression,frm30yr_rt_lag3,12.103787561899123,4.077969664699752,2.968091613499113,0.0031589788898508846
Regression,ppi_lag3,2.5055820986910873,0.10674580517994851,23.472417435675908,9.280973812763823e-80
Regression,hmi_lag24,2.747371475460655,0.35095039839972536,7.82837542851698,3.675718909860403e-14
Pure ar(1),ar1,0.5716840238390885,0.037637209011789886,15.189330953312929,9.651304803835139e-43
Pure ar(1),month_1,0.25768833101143657,1.0214738679115494,0.25227109484287863,0.8009408801201494
Pure ar(1),month_2,0.44994102721075263,1.6907336209381378,0.2661217720158032,0.790261145332969
Pure ar(1),month_3,0.14352468161441911,2.180448226962559,0.06582347603563787,0.9475461182211553
Pure ar(1),month_4,0.3877128156793636,2.5152928025261203,0.15414221966125846,0.8775632058399055
Pure ar(1),month_5,0.1321526111163285,2.7118895870889057,0.04873082287180745,0.9611543379748435
Pure ar(1),month_6,-0.22370723576227527,2.779888113866482,-0.08047346749187184,0.9358946630191243
Pure ar(1),month_7,-0.23077633488405672,2.722884621903187,-0.0847543568418824,0.9324924655487256
Pure ar(1),month_8,-0.9585013639067262,2.529860091332159,-0.37887524578562926,0.7049501565290028
Pure ar(1),month_9,-0.6205944797634063,2.1952430121708253,-0.2826996721195412,0.7775304752465382
Pure ar(1),month_10,-0.5727658969809001,1.7021519094143491,-0.3364951705033006,0.7366464125692456
Pure ar(1),month_11,0.09234757425468414,1.023018399127687,0.09026971003984637,0.9281110212016875
ar(1) + All Factors,ar1,0.61853931868225,0.038005707211774147,16.274906167003962,3.634494057913498e-47
ar(1) + All Factors,total_starts_lag6,2.0912975056334749e-4,0.002107406018320394,0.09923562367446603,0.9209953815357308
ar(1) + All Factors,total_comps_lag3,3.423126513907842e-4,0.0025049562660881815,0.13665414283872923,0.8913652931333005
ar(1) + All Factors,vacancy_rt_lag6,3.232804966475905,1.4466195522543484,2.234730590664314,0.025925172507839336
ar(1) + All Factors,trs10yr_rt_lag12,1.0102754312547388,0.9164240461992184,1.1024104348251884,0.270872513209498
ar(1) + All Factors,frm30yr_rt_lag3,-2.4912892584319906,1.0800915938575477,-2.3065536965567426,0.021533144824022122
ar(1) + All Factors,ppi_lag3,0.16919431354283915,0.1837325405777439,0.9208728786463761,0.35761020205290206
ar(1) + All Factors,hmi_lag24,0.07310345812200834,0.06813323767639107,1.0729485433999786,0.2838692405306881
ar(1) + All Factors,month_1,0.3724132749968156,1.0375071347623652,0.35895008575735204,0.7198007840109015
