.model,term,estimate,std.error,statistic,p.value
ar(2) + Select Factors,ar1,0.4401084775354276,0.04499795326986903,9.780633241159606,1.2659955920882909e-20
ar(2) + Select Factors,ar2,0.31823387641756484,0.046417648403888206,6.855881057320167,2.3293884474827903e-11
ar(2) + Select Factors,total_comps_lag3,2.3685627507453047e-5,0.0027010736441321513,0.008768967687685238,0.9930073260855358
ar(2) + Select Factors,vacancy_rt_lag6,1.95520860301091,1.465500693737645,1.3341574052921825,0.1828225713001961
ar(2) + Select Factors,ppi_lag3,0.04244356949652007,0.1744680052080242,0.24327422925431597,0.8079030883096822
ar(2) + Select Factors,hmi_lag24,0.018718872948154854,0.06539261806740339,0.28625360937316185,0.7748147489240976
ar(2) + Select Factors,month_1,0.3133306935019203,0.9164743989558457,0.34188701163818985,0.7325944723177988
ar(2) + Select Factors,month_2,0.6579739117346111,1.3985557241377642,0.47046671103524623,0.6382480447988419
ar(2) + Select Factors,month_3,0.6520258228292337,1.808232340288036,0.36058741363146485,0.7185759782232097
ar(2) + Select Factors,month_4,0.39125958056882537,2.0598793626772336,0.1899429586305014,0.849438911531641
ar(2) + Select Factors,month_5,0.5936396155945722,2.224702236071001,0.2668400318790466,0.7897137577479436
ar(2) + Select Factors,month_6,0.5861692217548359,2.2782070987106113,0.25729408976321244,0.797068583158147
ar(2) + Select Factors,month_7,0.7157581918426282,2.230452834076721,0.32090263506464634,0.7484321663369037
ar(2) + Select Factors,month_8,-0.398319111365999,2.0661607162022038,-0.19278224982330838,0.8472159031892923
ar(2) + Select Factors,month_9,-0.4021987298612364,1.7853890730689823,-0.22527231510937817,0.8218690238104385
ar(2) + Select Factors,month_10,-0.4226372625988495,1.3665127073788461,-0.30928161905608925,0.7572495150316023
ar(2) + Select Factors,month_11,0.1490664672378974,0.8789756645224187,0.16959111981660033,0.8654074129503142
