.model,term,estimate,std.error,statistic,p.value
ar(2) + All Factors,month_2,0.5769342709288485,1.4120021737044424,0.4085930472863502,0.6830280629685923
ar(2) + All Factors,month_3,0.8672135914265712,1.8307069585918938,0.4737042088339452,0.6359351047771612
ar(2) + All Factors,month_4,0.7480342979149273,2.0960072058651362,0.3568853655759131,0.7213409254086706
ar(2) + All Factors,month_5,0.8178089497815254,2.265830002039172,0.36093129186458134,0.7183161465527867
ar(2) + All Factors,month_6,0.7899658152744601,2.32507490334365,0.33975929727615395,0.7341925412096075
ar(2) + All Factors,month_7,1.0003444732276825,2.278492293828589,0.43903790060522296,0.6608397757412899
ar(2) + All Factors,month_8,-0.1354935173086847,2.1107216207166846,-0.0641929830910997,0.9488443898267689
ar(2) + All Factors,month_9,-0.18779021254293865,1.8202802859686698,-0.10316554763048774,0.9178764452871666
ar(2) + All Factors,month_10,-0.35431283783423945,1.3860698559673534,-0.2556240843914469,0.7983551332906528
ar(2) + All Factors,month_11,0.06076501150469771,0.8849056907057534,0.06866834753456584,0.9452833876639241
ar(2) + Select Factors,ar1,0.44727063065657024,0.044639310236523344,10.01965819558338,1.6457062851654413e-21
ar(2) + Select Factors,ar2,0.3098111334466369,0.04536030280645508,6.830005848253479,2.691936746021294e-11
ar(2) + Select Factors,total_comps_lag3,1.8939848797790216e-4,0.002729310094860653,0.06939427232345032,0.9447058781466333
ar(2) + Select Factors,vacancy_rt_lag6,1.8704157529660745,1.4925590838803562,1.2531602756410596,0.210782606066092
ar(2) + Select Factors,ppi_lag3,-0.0783549767789553,0.17397722973829904,-0.45037489616784243,0.6526518693309844
ar(2) + Select Factors,hmi_lag24,0.002332400449181292,0.06603368322156919,0.03532137441667707,0.9718387682932164
ar(2) + Select Factors,month_1,0.02015597566718602,0.925780839902622,0.021771865217372743,0.9826393573570338
ar(2) + Select Factors,month_2,0.6214939661925023,1.4157919003361052,0.43897268097448594,0.6608869984637574
ar(2) + Select Factors,month_3,0.9934113674392697,1.8342356103073454,0.5415941997074265,0.588359734535068
ar(2) + Select Factors,month_4,0.9608227398056677,2.0926649375434767,0.4591383563455465,0.6463512257926063
ar(2) + Select Factors,month_5,0.9354730317157817,2.264400965999992,0.41312163603616164,0.6797095840697256
ar(2) + Select Factors,month_6,0.7814560605978551,2.3261185982581947,0.3359485028764277,0.7370625472436952
ar(2) + Select Factors,month_7,0.8252660205674802,2.2793999757790346,0.36205406218161756,0.7174775331815069
ar(2) + Select Factors,month_8,-0.29832291209466466,2.112364251110727,-0.14122702177799118,0.8877522908837473
ar(2) + Select Factors,month_9,-0.35312979018013757,1.8230344692774683,-0.19370439568270761,0.8464926689693184
ar(2) + Select Factors,month_10,-0.4515912031265472,1.3882385981691159,-0.32529797379364767,0.7451031477852688
ar(2) + Select Factors,month_11,0.016245369964872303,0.8891310565468298,0.018271063467252394,0.9854305165374673
