.model,term,estimate,std.error,statistic,p.value
Regression,(Intercept),-91.45233402116357,45.75849015302764,-1.9985872286284903,0.046256836277531674
Regression,total_starts_lag6,-0.07880432771333015,0.023452412649981352,-3.3601799904110425,8.455588009167129e-4
Regression,total_comps_lag3,0.16459898789017566,0.027488276787636372,5.987970405049497,4.362346903668815e-9
Regression,vacancy_rt_lag6,-27.66577216944098,3.1604813803941676,-8.75365769944532,4.2476051594136956e-17
Regression,trs10yr_rt_lag12,-19.655041692064387,4.5273332586135675,-4.341417026164199,1.751837613635399e-5
Regression,frm30yr_rt_lag3,12.41281491759753,4.020700664328938,3.0872268178833076,0.002145729802245838
Regression,ppi_lag3,2.494316863064302,0.09731067783969348,25.63250938579793,7.230606980920978e-90
Regression,hmi_lag24,2.8149168017478576,0.3090368213822618,9.108677694642601,2.7863575954840575e-18
Pure ar(1),ar1,0.6026206613993641,0.03648661163279559,16.516213329540996,7.870343347712902e-49
Pure ar(1),month_1,0.34880433381810017,1.04684246043609,0.3331965859244919,0.7391316876178755
Pure ar(1),month_2,0.7056406703898126,1.7467441944286628,0.4039748193470415,0.6864115312902666
Pure ar(1),month_3,0.6048383146923184,2.2636893109099567,0.2671913993573552,0.7894367965009659
Pure ar(1),month_4,1.0793266519103475,2.61861547309494,0.41217454910807966,0.6803958850065774
Pure ar(1),month_5,1.0689885509538386,2.8260777397512884,0.3782587208828572,0.7054059837334904
Pure ar(1),month_6,0.9671918469813742,2.8944973766173465,0.3341484621111257,0.7384137783086375
Pure ar(1),month_7,1.2193327808620258,2.826591949401302,0.43137913172090214,0.6663868004308471
Pure ar(1),month_8,0.17176719747619765,2.6195005473828825,0.06557249917271771,0.9477455423100142
Pure ar(1),month_9,-0.02875458620754194,2.2645141964978204,-0.012697905030585493,0.9898740967378065
Pure ar(1),month_10,-0.2367265225851762,1.7462914929910924,-0.13555956925593504,0.8922264172703056
Pure ar(1),month_11,0.11782756773273312,1.0408038643086988,0.11320823430166077,0.9099128978745751
ar(1) + All Factors,ar1,0.6450617556875208,0.03697721970366338,17.444842009676936,1.4806324841685303e-52
ar(1) + All Factors,total_starts_lag6,2.884944049134005e-4,0.002097576806257876,0.13753699223442548,0.8906671962017905
ar(1) + All Factors,total_comps_lag3,6.887061359329587e-5,0.0024879340881637387,0.027681848132933045,0.9779280382182993
ar(1) + All Factors,vacancy_rt_lag6,3.204304183844997,1.4624696588139239,2.1910226749208026,0.028956595549457044
ar(1) + All Factors,trs10yr_rt_lag12,0.9383981627092813,0.9223880551072241,1.017357236483506,0.30952416924610837
ar(1) + All Factors,frm30yr_rt_lag3,-2.168983068970066,1.091268768889117,-1.9875791654681312,0.04745725345012175
ar(1) + All Factors,ppi_lag3,0.15086373930344502,0.18828974516927266,0.8012318417437889,0.4234156453171951
ar(1) + All Factors,hmi_lag24,0.06408536526670197,0.069099601263312,0.9274346609106657,0.35419259485123566
ar(1) + All Factors,month_1,0.4433836132440222,1.0648729380422461,0.41637231767686456,0.6773339177434982
ar(1) + All Factors,month_2,0.7501247812014176,1.7722844790152479,0.4232530330673645,0.6723106418738939
ar(1) + All Factors,month_3,0.6721195500985185,2.3027551024734536,0.29187626134302175,0.7705142635177175
ar(1) + All Factors,month_4,0.4023882907952493,2.6441427259792687,0.15218100250099895,0.8791116334257698
ar(1) + All Factors,month_5,0.6352713837892284,2.850467630897196,0.2228656719000434,0.8237400669071945
ar(1) + All Factors,month_6,0.7147168661944356,2.9168110606714657,0.24503365193284202,0.8065408475268043
ar(1) + All Factors,month_7,0.7884230526177529,2.8537451773893947,0.2762766132255025,0.7824610629640195
ar(1) + All Factors,month_8,-0.36605420756046647,2.645909956107508,-0.1383471900529003,0.8900272379851305
ar(1) + All Factors,month_9,-0.409218733218355,2.2812277351672483,-0.1793853050749241,0.857715023806901
ar(1) + All Factors,month_10,-0.34782627709278285,1.7396617666964966,-0.19993902478714703,0.8416175968384841
ar(1) + All Factors,month_11,0.11447332393071002,1.0254258605782525,0.11163491026660559,0.9111621196019686
Pure ar(2),ar1,0.3953548614235609,0.0427713830403606,9.243443473653635,7.839077612401882e-19
Pure ar(2),ar2,0.34798829476564075,0.04315437858497869,8.063800387726348,5.9712187515668555e-15
Pure ar(2),month_1,0.32217230733415414,0.8797075445957724,0.3662266048680906,0.7143576889060603
Pure ar(2),month_2,0.6602962203872889,1.3325438491874864,0.4955155665533273,0.620463484919302
Pure ar(2),month_3,0.5308262592396461,1.7321784041221062,0.3064501081276768,0.7593951208703392
Pure ar(2),month_4,0.9830878026379554,2.007283900678727,0.48976021892346266,0.6245278053090226
Pure ar(2),month_5,0.9591699794205436,2.176018273462091,0.4407913256603695,0.6595629420858048
Pure ar(2),month_6,0.8475585715603488,2.2312321946520766,0.3798612146202522,0.7042168022784736
Pure ar(2),month_7,1.0921100217680708,2.176641573216607,0.5017408631748991,0.6160803493728393
Pure ar(2),month_8,0.05034445267823897,2.008277383931896,0.025068475640388044,0.980010784942875
Pure ar(2),month_9,-0.15331324298845828,1.7327780178056527,-0.08847829405327429,0.9295335143845507
Pure ar(2),month_10,-0.3315891759152472,1.331481132266418,-0.24903783304148172,0.8034382636936102
Pure ar(2),month_11,0.06629739074816383,0.8726381429776526,0.07597351924354473,0.9394718862923364
ar(2) + All Factors,ar1,0.4429399242617076,0.04514879528285691,9.810669841502786,9.73218070494325e-21
ar(2) + All Factors,ar2,0.3209946753855161,0.04613457831777552,6.95778930013191,1.2102686511152003e-11
ar(2) + All Factors,total_starts_lag6,4.397458351495386e-4,0.0022314741423489818,0.19706517176427424,0.8438645351193066
ar(2) + All Factors,total_comps_lag3,-2.1902459405092852e-4,0.0026809047509605975,-0.08169801406500907,0.9349227828713342
ar(2) + All Factors,vacancy_rt_lag6,2.020253668767274,1.461638757566584,1.382183975560899,0.16759334740027995
ar(2) + All Factors,trs10yr_rt_lag12,0.002765209434927078,0.8858409227363321,0.0031215643395491838,0.9975107241703758
ar(2) + All Factors,frm30yr_rt_lag3,-2.0625733780893976,1.0254549071972225,-2.011374038597983,0.04487515390896095
ar(2) + All Factors,ppi_lag3,0.03974439033057957,0.17302541821545528,0.22970261098336966,0.8184260905732985
ar(2) + All Factors,hmi_lag24,0.00836088292825656,0.06523337768837127,0.12816878758290942,0.898072029240758
ar(2) + All Factors,month_1,0.34417804998439033,0.9102080585162341,0.37813118304560883,0.7055094914727327
ar(2) + All Factors,month_2,0.596278904444917,1.3877512222215374,0.4296727647556188,0.6676371002366315
ar(2) + All Factors,month_3,0.5135359457061677,1.7957678494415443,0.2859701190584681,0.7750311572807999
ar(2) + All Factors,month_4,0.1617107966939231,2.052897532813328,0.07877197673490878,0.9372486246383933
ar(2) + All Factors,month_5,0.46742428608859377,2.215459492761769,0.21098299816166238,0.8329949966735478
ar(2) + All Factors,month_6,0.5818406611729247,2.266539979942009,0.2567087571020086,0.7975196461312285
ar(2) + All Factors,month_7,0.8809440449404202,2.219210699618813,0.39696277829398413,0.6915810384314465
ar(2) + All Factors,month_8,-0.2426828095327601,2.0549651870229018,-0.11809582520682162,0.9060438470637484
ar(2) + All Factors,month_9,-0.24990314387887216,1.7723141464804817,-0.14100386456607472,0.8879292931610288
ar(2) + All Factors,month_10,-0.34585979418410084,1.349361083103011,-0.2563137461981314,0.7978244302222337
ar(2) + All Factors,month_11,0.09067961777727229,0.86567832292422,0.10474978450535861,0.9166205160687585
ar(2) + Select Factors,ar1,0.4369876395253198,0.0448369738645019,9.746144796611473,1.6479936581554544e-20
ar(2) + Select Factors,ar2,0.3197202944910266,0.04565290020117248,7.003285510496777,9.033293372465472e-12
ar(2) + Select Factors,total_comps_lag3,-1.6810877305234573e-4,0.002695554851554489,-0.062365183537407796,0.9502994067063086
ar(2) + Select Factors,vacancy_rt_lag6,1.9322971364972712,1.4650473758779963,1.3189315023613173,0.18785542271553535
ar(2) + Select Factors,ppi_lag3,0.0458506875747444,0.1738187329160497,0.2637845001257096,0.7920654041367483
ar(2) + Select Factors,hmi_lag24,0.020980083329466135,0.06523926632658668,0.32158674538797216,0.747913466030609
ar(2) + Select Factors,month_1,0.3235349065415672,0.9135916872774295,0.35413512518456147,0.7234016724791261
ar(2) + Select Factors,month_2,0.6989039768354367,1.392132168928883,0.5020385222282298,0.615883278285174
ar(2) + Select Factors,month_3,0.7021703383611664,1.8006121524881686,0.3899620123028022,0.6967471163782688
ar(2) + Select Factors,month_4,0.44293277706094747,2.052532254845266,0.21579820537063316,0.8292417521204564
ar(2) + Select Factors,month_5,0.6450437189571218,2.2178405861963078,0.29084313948073226,0.7713038149934365
ar(2) + Select Factors,month_6,0.6312315826520118,2.2719257899629417,0.2778398772709509,0.7812614807623476
ar(2) + Select Factors,month_7,0.7577628432912121,2.224486427532321,0.3406461976627197,0.7335271720879282
ar(2) + Select Factors,month_8,-0.3663697513580956,2.0599509257574105,-0.17785363077199878,0.8589170800161783
ar(2) + Select Factors,month_9,-0.38328697672674417,1.7777780752990524,-0.21559888832708707,0.8293970341593636
ar(2) + Select Factors,month_10,-0.41971804583644023,1.3538192772328694,-0.31002516576239064,0.7566837646422184
ar(2) + Select Factors,month_11,0.05750971483759035,0.8701582447526061,0.06609109915856844,0.9473343264648406
