vintage,date,steps_ahead,.model,mf_underway,lower,upper,target_eoly,target_eoly_prob,target_yoy85,target_yoy85_prob
2025-03-01,2025 Mar,0,Regression,792.1721775593176,667.1375786826511,917.206776435984,769,0.6417868974679173,794.75,0.48388349927172103
2025-03-01,2025 Apr,1,Regression,810.5097974190062,684.6657072000112,936.3538876380012,769,0.741024770145678,781.15,0.6762628636532237
2025-03-01,2025 May,2,Regression,824.3095408503164,699.0810379561453,949.5380437444874,769,0.8066647328297001,768.4,0.8092299051216209
2025-03-01,2025 Mar,0,Pure ar(1),744.0933890983234,731.2477468663785,756.9390313302683,769,7.226815612471071e-5,794.75,5.440092820663267e-15
2025-03-01,2025 Apr,1,Pure ar(1),744.0924114792438,719.8606137705651,768.3242091879224,769,0.02197005664997642,781.15,0.0013613768449504127
2025-03-01,2025 May,2,Pure ar(1),743.8046918627932,708.8705986281981,778.7387850973884,769,0.07873981783044015,768.4,0.08380321490941611
2025-03-01,2025 Mar,0,ar(1) + All Factors,743.320385029647,731.3098515729099,755.3309184863841,769,1.3907295389525842e-5,794.75,0
2025-03-01,2025 Apr,1,ar(1) + All Factors,742.643073663642,719.5390379677048,765.7471093595792,769,0.012677371572602292,781.15,5.440760179704629e-4
2025-03-01,2025 May,2,ar(1) + All Factors,743.3713341244537,709.5447077982174,777.1979604506901,769,0.0687733020000858,768.4,0.07349803314638281
2025-03-01,2025 Mar,0,Pure ar(2),736.0073311763446,723.9835903282604,748.0310720244287,769,3.762496358916678e-8,794.75,0
2025-03-01,2025 Apr,1,Pure ar(2),732.5743300934936,712.0362181138081,753.1124420731791,769,2.5429898382278715e-4,781.15,1.7787469652752463e-6
2025-03-01,2025 May,2,Pure ar(2),727.885314627929,697.2483331618105,758.5222960940475,769,0.00426534190226735,768.4,0.004772017398285033
2025-03-01,2025 Mar,0,ar(2) + All Factors,736.7282519619287,725.3401640582138,748.1163398656436,769,1.3937936360619574e-8,794.75,0
2025-03-01,2025 Apr,1,ar(2) + All Factors,732.2803776472608,712.4068590515775,752.1538962429441,769,1.4649229541741082e-4,781.15,7.188599975282983e-7
2025-03-01,2025 May,2,ar(2) + All Factors,728.8054247302698,699.0248181863263,758.5860312742133,769,0.00407982084392966,768.4,0.004581622355185111
2025-03-01,2025 Mar,0,ar(2) + Select Factors,736.2994082707985,724.8833391546168,747.7154773869802,769,9.868362682574627e-9,794.75,0
2025-03-01,2025 Apr,1,ar(2) + Select Factors,731.895215998888,712.046508859657,751.743923138119,769,1.2416038803308993e-4,781.15,5.758785687204337e-7
2025-03-01,2025 May,2,ar(2) + Select Factors,727.6513053396719,697.9582207239723,757.3443899553715,769,0.003172764329163358,768.4,0.0035751097009588673
