.model,term,estimate,std.error,statistic,p.value
Regression,(Intercept),-86.07788598555915,45.53355968821832,-1.89042733700066,0.059341658137960177
Regression,total_starts_lag6,-0.07607978741664492,0.023322750170417444,-3.262041863019416,0.001190071700934616
Regression,total_comps_lag3,0.15680796951206089,0.026874071715119154,5.834916687516387,1.0287043400699937e-8
Regression,vacancy_rt_lag6,-27.30149848491675,3.145382007293522,-8.679867317104868,7.284403901676547e-17
Regression,trs10yr_rt_lag12,-20.1781154942924,4.507566646480905,-4.47649853608834,9.622349272218046e-6
Regression,frm30yr_rt_lag3,12.530210905892893,4.015811668157555,3.1202187605679534,0.0019231088933102604
Regression,ppi_lag3,2.4607217498721043,0.09437189285683448,26.074731314387293,4.5169627999282514e-92
Regression,hmi_lag24,2.926229443876067,0.29883689959883436,9.79206198365833,1.173922221238101e-20
Pure ar(1),ar1,0.5992955262034205,0.03637228030166496,16.476710319863766,1.0472549996172082e-48
Pure ar(1),month_1,-0.06167968784016834,1.0452413725250471,-0.059009994687796684,0.9529686041367667
Pure ar(1),month_2,0.36169324752113574,1.7435072860110428,0.2074515262558214,0.8357448623758501
Pure ar(1),month_3,0.4182112959393246,2.2601686283812636,0.18503543969586383,0.8532790706260363
Pure ar(1),month_4,0.9844928659480728,2.614593838036821,0.3765375912792954,0.7066829697154011
Pure ar(1),month_5,1.0266962047819828,2.8236858426410656,0.3636014280617307,0.7163150830194202
Pure ar(1),month_6,0.9540477639878355,2.894823944443542,0.3295702199158186,0.741867898079945
Pure ar(1),month_7,1.2212484451909251,2.829793800298328,0.43156799801532403,0.6662483887521581
Pure ar(1),month_8,0.1802493414886502,2.6251358920668006,0.06866286123829489,0.9452864556359076
Pure ar(1),month_9,-0.01883737645565443,2.271710626424812,-0.008292154923490605,0.9933873242867652
Pure ar(1),month_10,-0.2285091708544179,1.7537499839834003,-0.1302974614063237,0.8963854484524096
Pure ar(1),month_11,0.1225161283615934,1.0466531103829966,0.11705514190538419,0.9068651146970379
ar(1) + All Factors,ar1,0.6437462997610045,0.03671060016407965,17.535706223372866,4.814383215639706e-53
ar(1) + All Factors,total_starts_lag6,6.242748469783162e-4,0.002112091122879314,0.295571928794091,0.7676909674891684
ar(1) + All Factors,total_comps_lag3,-7.938905766178712e-5,0.002512417268278166,-0.03159867537297847,0.9748058649184357
ar(1) + All Factors,vacancy_rt_lag6,3.0443018784732665,1.4765599375491083,2.0617529983418077,0.039794919948946204
ar(1) + All Factors,trs10yr_rt_lag12,0.8073520226775995,0.927927490239697,0.8700593862878757,0.38472371632515545
ar(1) + All Factors,frm30yr_rt_lag3,-2.633989212012333,1.089958927908738,-2.4165949235041966,0.016056399020920292
ar(1) + All Factors,ppi_lag3,0.10937265995134804,0.18814773178688898,0.5813126680433872,0.5613157124137024
ar(1) + All Factors,hmi_lag24,0.05230171145368614,0.06925435856575199,0.7552118384582172,0.45051007164892243
ar(1) + All Factors,month_1,0.012769341841693566,1.0646902541511103,0.011993480537562268,0.9904360388848452
