.model,term,estimate,std.error,statistic,p.value
Regression,(Intercept),-83.46366794247056,45.463886600721736,-1.835823423445403,0.06704049319819735
Regression,total_starts_lag6,-0.07487694114815928,0.02329417867055634,-3.214405719434236,0.001400752520625975
Regression,total_comps_lag3,0.15383600695103572,0.0267175827850215,5.757856471854175,1.575199026475536e-8
Regression,vacancy_rt_lag6,-27.200336736223175,3.1439786368809015,-8.651565381884483,8.961643809096773e-17
Regression,trs10yr_rt_lag12,-20.498957976978478,4.496841792364659,-4.558523275554047,6.640018401021666e-6
Regression,frm30yr_rt_lag3,12.670459436077957,4.013663502400559,3.1568315152727173,0.0017016109856376404
Regression,ppi_lag3,2.4469081915633724,0.09340352119616856,26.197172871291553,1.07483189870443e-92
Regression,hmi_lag24,2.9622878954950838,0.2967613029767039,9.982055833363242,2.4453073469505244e-21
Pure ar(1),ar1,0.5981746679041301,0.0363964194124257,16.434986670691952,1.559223535200783e-48
Pure ar(1),month_1,-0.01879774923899834,1.0454322302787957,-0.017980839593959484,0.9856615637968185
Pure ar(1),month_2,0.4477527629473393,1.743013787053584,0.2568842348081636,0.7973775305663557
Pure ar(1),month_3,0.5480887949512454,2.2586335720268353,0.2426638839249191,0.8083687984838952
Pure ar(1),month_4,0.9407541208896946,2.6146910324764514,0.3597955204667828,0.7191573145011778
Pure ar(1),month_5,0.8974656858183168,2.8222293670903293,0.31799884739474193,0.7506232514491051
Pure ar(1),month_6,0.7919608649172369,2.8924475077087526,0.27380302073125173,0.7843530512797231
Pure ar(1),month_7,1.0578240528579228,2.8273646362385745,0.37413782407111607,0.7084659664510458
Pure ar(1),month_8,0.034356064178889215,2.6232128106217436,0.013096941292668618,0.989555859368401
Pure ar(1),month_9,-0.13590758695039942,2.2705542091293416,-0.059856569996852904,0.9522946274730053
Pure ar(1),month_10,-0.30996769702046517,1.7533817559917435,-0.1767827776017562,0.8597531205376562
Pure ar(1),month_11,0.08067015068621448,1.0468664118440538,0.07705868654637044,0.9386087683274873
ar(1) + All Factors,ar1,0.6430302568291194,0.036742342601062246,17.501068557629992,6.554180334021511e-53
ar(1) + All Factors,total_starts_lag6,6.059331798199412e-4,0.002115216126213504,0.2864639562410276,0.7746520498767208
ar(1) + All Factors,total_comps_lag3,-3.2677041816325e-4,0.002509937227244614,-0.1301906735420533,0.8964726088304013
ar(1) + All Factors,vacancy_rt_lag6,2.955915338486192,1.4776575870289037,2.000406159338708,0.04604499837618117
ar(1) + All Factors,trs10yr_rt_lag12,0.7240209343850175,0.927324952479135,0.7807629164398098,0.43534442050199396
ar(1) + All Factors,frm30yr_rt_lag3,-2.6553302534495913,1.091252939497325,-2.4332857739404976,0.015343261578393585
ar(1) + All Factors,ppi_lag3,0.09615468485445947,0.18822281151730724,0.5108556400753687,0.6096977594586244
ar(1) + All Factors,hmi_lag24,0.049946170397851895,0.06932134876905603,0.7205019995246701,0.47158273235846315
ar(1) + All Factors,month_1,0.062157115105589106,1.0650570714913152,0.058360360932166205,0.9534869865588027
ar(1) + All Factors,month_2,0.43453148870128494,1.7688862003545764,0.24565259687942748,0.8060609715371958
ar(1) + All Factors,month_3,0.5590063093461584,2.3011326672763337,0.24292658884713905,0.8081707864125101
ar(1) + All Factors,month_4,0.21453317010402512,2.6466932619175614,0.08105705832665823,0.9354319067999386
ar(1) + All Factors,month_5,0.4772127965470712,2.8559036098056105,0.1670969548512014,0.8673673508233833
ar(1) + All Factors,month_6,0.5962603400669434,2.925186262864901,0.20383670866926998,0.8385714467004822
ar(1) + All Factors,month_7,0.7779871170190101,2.865546206900754,0.2714969715530939,0.7861308927898445
ar(1) + All Factors,month_8,-0.3438386901095265,2.6595345905740633,-0.1292852859775396,0.8971885463495787
ar(1) + All Factors,month_9,-0.3649157818281119,2.295187392899628,-0.1589917158646881,0.8737453322527113
ar(1) + All Factors,month_10,-0.35285813094085183,1.7517023603648394,-0.201437264072282,0.8404459174717542
ar(1) + All Factors,month_11,0.10344782777914929,1.0336059269610893,0.10008439878368039,0.9203210197370615
Pure ar(2),ar1,0.390904972024415,0.04268581319614607,9.157725781822712,1.5058252079377227e-18
Pure ar(2),ar2,0.34504093389576623,0.042696057430031416,8.081330096138396,5.178430332698515e-15
Pure ar(2),month_1,-7.137733514597862e-4,0.8793047010540751,-8.117474529638514e-4,0.999352654462754
Pure ar(2),month_2,0.4768075423670871,1.3331939219197013,0.3576430514178457,0.7207666833363198
Pure ar(2),month_3,0.5875751094143717,1.7340275102631277,0.33884993515772477,0.7348700427433494
Pure ar(2),month_4,0.9895351590573772,2.012454537161583,0.49170559671526426,0.6231508599244531
Pure ar(2),month_5,1.0194405441809091,2.1813114920423335,0.4673521172468679,0.640458744756361
Pure ar(2),month_6,0.9078644230783948,2.236759042793603,0.4058838729202214,0.685007675361262
Pure ar(2),month_7,1.1716548825696858,2.182835620166067,0.5367581835963204,0.5916818083217025
Pure ar(2),month_8,0.12719764501251193,2.0151065885015176,0.06312204314070513,0.9496954347700064
Pure ar(2),month_9,-0.06504337162547705,1.740117128684129,-0.037378731898732954,0.970198473873247
Pure ar(2),month_10,-0.2659832145428157,1.3385490713015,-0.198710096062593,0.8425731404363298
Pure ar(2),month_11,0.10321178287063806,0.87911142174442225,0.11740466602724231,0.9065881908433868
ar(2) + All Factors,ar1,0.4375105777892759,0.0449691387843965,9.729129567877878,1.8294662690349853e-20
ar(2) + All Factors,ar2,0.3203424580721062,0.04528263432031228,7.07428935794955,5.644176996758447e-12
ar(2) + All Factors,total_starts_lag6,7.057368820409025e-4,0.00225261780815298,0.3132963254958759,0.7541978544321284
ar(2) + All Factors,total_comps_lag3,-5.149307227113585e-4,0.0027031291245455773,-0.19049431195704475,0.8490060225227881
ar(2) + All Factors,vacancy_rt_lag6,1.7806180791542365,1.475319505157213,1.2069372586275746,0.22807793638552584
ar(2) + All Factors,trs10yr_rt_lag12,-0.10355655704535448,0.8877425226485044,-0.11665156777260403,0.907187192969271
ar(2) + All Factors,frm30yr_rt_lag3,-2.3725467455872997,1.0244795190326872,-2.3158557116177945,0.021005970267163502
ar(2) + All Factors,ppi_lag3,1.1426892725698696e-4,0.1727374093865804,6.615181254759762e-4,0.9994724723420378
ar(2) + All Factors,hmi_lag24,0.0022830254520817207,0.06518244492734021,0.03502515830185016,0.9720749060701601
ar(2) + All Factors,month_1,0.05302980680174285,0.9091797692406776,0.0583270862329371,0.9535134762491543
ar(2) + All Factors,month_2,0.44049696369661795,1.3822739499914132,0.31867558793201184,0.7501174860152158
ar(2) + All Factors,month_3,0.6046917603846502,1.792093429257526,0.33742200630420105,0.7359530445446678
ar(2) + All Factors,month_4,0.2162407323414922,2.0533634188234067,0.10531050195946308,0.9161754345588302
ar(2) + All Factors,month_5,0.6164907616184664,2.2181005161343066,0.27793635010413464,0.7811863688019209
ar(2) + All Factors,month_6,0.7609913270656316,2.2705987870391517,0.3351500632385874,0.7376650044833544
ar(2) + All Factors,month_7,1.139116654288949,2.2256273920099154,0.5118182218543949,0.6090243842183225
ar(2) + All Factors,month_8,0.014639815284662905,2.0620698579241346,0.007099572901667193,0.9943384925306727
ar(2) + All Factors,month_9,-0.018027263928571957,1.7799412240292045,-0.010128010793392452,0.991923555138268
