.model,term,estimate,std.error,statistic,p.value
Regression,(Intercept),-88.46482794917999,46.843579320647066,-1.8885155496686754,0.05961280274938119
Regression,total_starts_lag6,-0.08258954083909412,0.02432754115720539,-3.3948988229183428,7.486354637319924e-4
Regression,total_comps_lag3,0.17128705030429786,0.031005673863582366,5.524377604496531,5.661876791839588e-8
Regression,vacancy_rt_lag6,-28.068947612879843,3.2767265402508987,-8.566155053857685,1.808754668444671e-16
Regression,trs10yr_rt_lag12,-19.475256863966607,4.671514255092247,-4.168938763857424,3.6850912197989204e-5
Regression,frm30yr_rt_lag3,12.095651553609157,4.0868323122513015,2.9596642654873353,0.003245689616664497
Regression,ppi_lag3,2.4980802160862905,0.11062941942790859,22.580613990423757,1.366256776693983e-75
Regression,hmi_lag24,2.7592223883279017,0.3578171246520668,7.711264213558551,8.358332063599884e-14
Pure ar(1),ar1,0.5637175559043103,0.03819285233299565,14.759765806161123,8.263840595875259e-41
Pure ar(1),month_1,0.248475090600769,1.0202910009212187,0.2435335510912292,0.8076979057020515
Pure ar(1),month_2,0.4189656045303199,1.6860057919089344,0.24849594618293536,0.8038587874089593
Pure ar(1),month_3,0.08970705072459784,2.172591772282035,0.041290338971675215,0.9670818947425752
Pure ar(1),month_4,0.3103680588669806,2.5056482740627644,0.12386736880820734,0.9014730200641952
Pure ar(1),month_5,0.03132035225990784,2.702391258047625,0.011589865888826033,0.9907577289691873
Pure ar(1),month_6,-0.3300782649607795,2.767167553035686,-0.11928380144479193,0.9051012679834856
Pure ar(1),month_7,-0.28710535071841664,2.7061708458482445,-0.10609284005807991,0.9155537657523654
Pure ar(1),month_8,-0.9856417451486763,2.515699237445204,-0.39179633657226687,0.6953855313105661
Pure ar(1),month_9,-0.6307697298998578,2.185190642660884,-0.28865661310528773,0.7729708923275138
Pure ar(1),month_10,-0.5735501286526286,1.6966038327767783,-0.33805778200672637,0.7354699525529067
Pure ar(1),month_11,0.09460952708361098,1.0216521113095263,0.09260444532566278,0.9262571037105651
Pure ar(1),intercept,0.9269054901225047,0.6620280805437617,1.400099961562331,0.16214034638739147
ar(1) + All Factors,ar1,0.6187583772663182,0.03822341395451688,16.187941192343423,9.73885478165788e-47
ar(1) + All Factors,total_starts_lag6,2.1538512329511862e-4,0.0021145755179270732,0.10185738058022231,0.9189154517166542
ar(1) + All Factors,total_comps_lag3,4.0025570780457637e-4,0.0025423366523218654,0.1574361552153334,0.8749720516335378
ar(1) + All Factors,vacancy_rt_lag6,3.2317673870002745,1.4510657157168476,2.2271681785298982,0.026432203368493577
ar(1) + All Factors,trs10yr_rt_lag12,1.0091619920383932,0.9184472401382882,1.0987696929509487,0.27245867163485066
ar(1) + All Factors,frm30yr_rt_lag3,-2.4780993467971504,1.0882700698372942,-2.2770996055856316,0.023250921814111602
ar(1) + All Factors,ppi_lag3,0.17868176857948653,0.19108758812645532,0.9350778369824887,0.3502519280102645
