.model,term,estimate,std.error,statistic,p.value
Regression,(Intercept),-82.75704976897313,48.64355445048148,-1.7012952836992772,0.08960051306479054
Regression,total_starts_lag6,-0.08311358501001875,0.024677451170294698,-3.3679971418631,8.243693483106999e-4
Regression,total_comps_lag3,0.17380534035376355,0.03163092557882048,5.494791479328085,6.664315569359824e-8
Regression,vacancy_rt_lag6,-28.375625391317392,3.302738040615067,-8.591545875685926,1.5419821162574026e-16
Regression,trs10yr_rt_lag12,-19.346003643587487,4.708046629924677,-4.109135946237855,4.7450960457435306e-5
Regression,frm30yr_rt_lag3,11.64734199400613,4.136140887626901,2.8159925666092964,0.00508327678002332
Regression,ppi_lag3,2.488699545574348,0.11799309737047464,21.09190792543,1.4020119989316054e-68
Regression,hmi_lag24,2.7206526106773667,0.362138379500235,7.512743096801761,3.3094494959077943e-13
Pure ar(1),ar1,0.5392696262027789,0.038951030426120914,13.844810273392401,9.07949551424783e-37
Pure ar(1),month_1,0.3159848979234398,1.0188877194709411,0.3101273004718473,0.7566025006662903
Pure ar(1),month_2,0.6648047858655964,1.6725315044238442,0.3974841634415785,0.6911920762372928
Pure ar(1),month_3,0.6525161502397674,2.145560971676189,0.3041237973908513,0.7611690407704943
Pure ar(1),month_4,1.0884645319415474,2.465560687664337,0.44146734549562694,0.6590790272740308
Pure ar(1),month_5,0.991887869455476,2.6507686064172282,0.3741887794559741,0.708433707665147
Pure ar(1),month_6,0.641543038907971,2.7114530400427634,0.23660488654373044,0.8130670735460233
Pure ar(1),month_7,0.6003219867092857,2.6508985221595243,0.22645981416906152,0.8209428981390187
Pure ar(1),month_8,-0.2358096244034149,2.4657103922732815,-0.09563557226443302,0.9238510356541618
Pure ar(1),month_9,-0.049180524033356654,2.145378970423433,-0.022923933119214784,0.981720741053808
Pure ar(1),month_10,-0.177036936920055,1.6709402839479404,-0.10595048705257665,0.9156671311087564
Pure ar(1),month_11,0.2964245265860735,1.011775278651817,0.2929746682297446,0.7696716492287217
Pure ar(1),intercept,1.1385134610482934,0.6265543203216637,1.81710256257398,0.0698422019414654
ar(1) + All Factors,ar1,0.5882900557309286,0.03945575040001289,14.910122092893625,4.931139148750485e-41
ar(1) + All Factors,total_starts_lag6,5.16578916800202e-4,0.0021429122839118995,0.24106395799700397,0.8096170768246076
ar(1) + All Factors,total_comps_lag3,7.249187322318615e-4,0.002585121846462692,0.2804195605804004,0.7792865357868821
ar(1) + All Factors,vacancy_rt_lag6,3.1836189806993396,1.4609502913630767,2.1791425755690845,0.029847257266420634
ar(1) + All Factors,trs10yr_rt_lag12,0.9341224879758434,0.9359573556790699,0.9980395819402528,0.3188049954821631
ar(1) + All Factors,frm30yr_rt_lag3,-2.5688256450052793,1.1128094529251513,-2.3084146510912693,0.021435732904646378
ar(1) + All Factors,ppi_lag3,0.17966725553518553,0.19412659579234323,0.9255159232657393,0.355201497420199
ar(1) + All Factors,hmi_lag24,0.06438438059435708,0.06914406100944506,0.931162845433134,0.3522764970093989
ar(1) + All Factors,month_1,0.41613515907871745,1.0352146883223805,0.40197957367962606,0.6878929260319999
ar(1) + All Factors,month_2,0.7534771601987689,1.7023114556649805,0.44262003741520684,0.6582566220936283
ar(1) + All Factors,month_3,0.8182451957655066,2.1958778642969583,0.37262782646951975,0.709603668741641
ar(1) + All Factors,month_4,0.4773105736044012,2.508825257182588,0.1902526181279047,0.8491983298080152
ar(1) + All Factors,month_5,0.6288219484644286,2.6926311326689265,0.23353438235007798,0.8154543487685779
ar(1) + All Factors,month_6,0.4519890071033273,2.749054457695006,0.1644161707448697,0.8694785255039732
ar(1) + All Factors,month_7,0.19427766283808995,2.6921232008107423,0.0721652199199437,0.9425029925775785
ar(1) + All Factors,month_8,-0.771876822965457,2.5045505768833443,-0.30818975272041754,0.7580828078952935
ar(1) + All Factors,month_9,-0.3865025706797195,2.171246947712676,-0.17800949407753222,0.8587968890299411
ar(1) + All Factors,month_10,-0.26159471454862104,1.6679005060848764,-0.1568407189723036,0.8754418341899718
ar(1) + All Factors,month_11,0.3168183670122148,0.9957463073350662,0.31817177194472507,0.7505045783399471
ar(1) + All Factors,intercept,1.1170583233046514,0.6882179194239647,1.6231171723044122,0.10527570956564875
Pure ar(2),ar1,0.35727590687355837,0.04325219212089868,8.2602959377157,1.5101759650145229e-15
Pure ar(2),ar2,0.34997948369687426,0.04325956477367293,8.090222024375661,5.1870100030543754e-15
Pure ar(2),month_1,0.3526767572987534,0.8728734863904865,0.4040410927786857,0.686367462151533
Pure ar(2),month_2,0.7104089413650061,1.3060511984372707,0.5439365181204471,0.5867447403877069
Pure ar(2),month_3,0.7033013002560523,1.6943544432509041,0.4150851098821156,0.6782702286859192
Pure ar(2),month_4,1.1482182650396435,1.9590300920194716,0.5861156853675481,0.5580809421490147
Pure ar(2),month_5,1.0479490526372723,2.122064813742179,0.4938346113892982,0.6216551652134977
Pure ar(2),month_6,0.7019219899743631,2.174950097354337,0.322730158649708,0.7470440506128352
Pure ar(2),month_7,0.655458670437868,2.12252316006474,0.30881108049623146,0.7576029547848357
Pure ar(2),month_8,-0.18485563998377413,1.9597073330495947,-0.09432818710542426,0.9248889174813375
Pure ar(2),month_9,-0.015542675686338272,1.6945111391468357,-0.00917236560283918,0.9926855306521987
Pure ar(2),month_10,-0.1551706820149746,1.3044386472946865,-0.11895590669349428,0.9053614408490438
Pure ar(2),month_11,0.30361625972520656,0.865264083445618,0.3508943287188794,0.725825861562585
ar(2) + All Factors,ar1,0.40375521662477626,0.04560810608109653,8.852707365371682,2.066031289490653e-17
ar(2) + All Factors,ar2,0.3258550254715355,0.04591440873995798,7.097010163346682,5.092676881118849e-12
ar(2) + All Factors,total_starts_lag6,5.458135450240981e-4,0.0022352990792943984,0.24417920182582073,0.807205081688537
ar(2) + All Factors,total_comps_lag3,3.637603038271355e-4,0.0027139438166089345,0.13403383725225862,0.8934366868608058
ar(2) + All Factors,vacancy_rt_lag6,2.100538062773213,1.4383438650419276,1.460386569460553,0.14489268283521767
ar(2) + All Factors,trs10yr_rt_lag12,0.05182298958915308,0.8814447651556091,0.058793235421852344,0.9531433076408993
ar(2) + All Factors,frm30yr_rt_lag3,-2.606763180502486,1.0306752828014394,-2.5291798726531423,0.011778882992098016
ar(2) + All Factors,ppi_lag3,0.13071586568974686,0.1798112465531686,0.7269615677298323,0.4676334697151593
ar(2) + All Factors,hmi_lag24,0.016096191589603275,0.06447518892827367,0.24964939005467218,0.8029742181257203
ar(2) + All Factors,month_1,0.4476877456565142,0.8951857402790043,0.5001059841692546,0.6172487794385513
ar(2) + All Factors,month_2,0.7863775169185824,1.352335133564866,0.5814960340826367,0.5612019465722555
ar(2) + All Factors,month_3,0.9105535026548491,1.7490350182645449,0.520603357363498,0.6029032041671609
ar(2) + All Factors,month_4,0.4491724486723341,1.9981223933661685,0.22479726475395165,0.8222406457808233
ar(2) + All Factors,month_5,0.6518443513408907,2.1516859689132914,0.30294585769414323,0.7620733278000741
ar(2) + All Factors,month_6,0.49229181437115477,2.1975362472473146,0.224019883625497,0.8228451085169877
ar(2) + All Factors,month_7,0.4320785504011163,2.1521200953385655,0.20076879135926795,0.840971508405735
ar(2) + All Factors,month_8,-0.5582484992259074,1.9948240794699024,-0.27984848637592863,0.779724370220132
ar(2) + All Factors,month_9,-0.17913774373665386,1.724135996806777,-0.10390000792769813,0.9172957213062127
ar(2) + All Factors,month_10,-0.2128488051203174,1.313909186345221,-0.16199658799279662,0.8713824006529769
ar(2) + All Factors,month_11,0.3280476505068828,0.8526879473279535,0.38472181005358097,0.7006281595523918
ar(2) + Select Factors,ar1,0.397073988391771,0.045392979640485685,8.74747574485336,4.589484263581008e-17
ar(2) + Select Factors,ar2,0.3223229420711272,0.04561571535818802,7.066050363129299,6.224669445783242e-12
ar(2) + Select Factors,total_comps_lag3,4.1759501407955733e-4,0.0027383509280117014,0.1524987209666258,0.8788630299223419
ar(2) + Select Factors,vacancy_rt_lag6,2.03321139586409,1.4459315992391055,1.406160150960135,0.1603776017068788
ar(2) + Select Factors,ppi_lag3,0.14860305281551986,0.18102174364814638,0.8209127247407415,0.41213750854918774
ar(2) + Select Factors,hmi_lag24,0.030885659546717775,0.06476684324871534,0.4768745549032204,0.6336865992360055
ar(2) + Select Factors,month_1,0.4407280177176121,0.9021760757054309,0.48851663171515314,0.6254256786551418
ar(2) + Select Factors,month_2,0.8996547677158919,1.3614997056651834,0.6607821977283136,0.5090954707301067
ar(2) + Select Factors,month_3,1.0962592585657749,1.7594106028363181,0.6230832398068493,0.53355045685394
ar(2) + Select Factors,month_4,0.7667947672039392,2.0021124055506627,0.3829928654745233,0.7019087587658994
ar(2) + Select Factors,month_5,0.8503370198581292,2.1588810903801603,0.3938785807366501,0.6938602007797086
ar(2) + Select Factors,month_6,0.5135155646736236,2.208426767575846,0.23252551192236326,0.816237260351524
ar(2) + Select Factors,month_7,0.2547484555528291,2.1627264796588523,0.11779041776610283,0.9062871089740037
ar(2) + Select Factors,month_8,-0.7454776220622236,2.0053595608960824,-0.3717426224198475,0.710262229018485
ar(2) + Select Factors,month_9,-0.3692594094302467,1.734319398083342,-0.21291315189020454,0.831492644365318
ar(2) + Select Factors,month_10,-0.30411145060967404,1.3229560237490186,-0.2298726829542505,0.8182968060326092
ar(2) + Select Factors,month_11,0.28249949194402213,0.8599061606090853,0.32852362837349974,0.7426710150583749
