vintage,date,steps_ahead,.model,mf_underway,lower,upper,target_eoly,target_eoly_prob,target_yoy85,target_yoy85_prob
2024-07-01,2024 Jul,0,Regression,883.742089765877,755.5752671601059,1011.9089123716482,985,0.06075175116089815,849.15,0.7015979429134042
2024-07-01,2024 Aug,1,Regression,830.0305008643039,702.345697125801,957.7153046028068,985,0.008683882983938074,846.6,0.39961383242460946
2024-07-01,2024 Sep,2,Regression,856.1577726550316,724.9387140865686,987.3768312234947,985,0.02714611953543733,840.65,0.5915901506131701
2024-07-01,2024 Jul,0,Pure ar(1),890.5732947972981,878.0831946326841,903.0633949619121,985,0,849.15,0.9999999999599255
2024-07-01,2024 Aug,1,Pure ar(1),887.7578441595108,864.5701509896779,910.9455373293437,985,1.1102230246251565e-16,846.6,0.9997483310028352
2024-07-01,2024 Sep,2,Pure ar(1),887.3221208504074,854.300128186013,920.3441135148017,985,3.3633279494793555e-9,840.65,0.9971988623807388
2024-07-01,2024 Jul,0,ar(1) + All Factors,888.092066804576,876.4688642804415,899.7152693287105,985,0,849.15,0.9999999999742841
2024-07-01,2024 Aug,1,ar(1) + All Factors,884.125593948908,862.0123006555957,906.2388872422202,985,0,846.6,0.9995595868756121
2024-07-01,2024 Sep,2,ar(1) + All Factors,883.2967593889045,851.2037474033123,915.3897713744968,985,2.627909001517992e-10,840.65,0.9954001640036516
2024-07-01,2024 Jul,0,Pure ar(2),886.5675899633533,874.8531759062553,898.2820040204513,985,0,849.15,0.9999999998081681
2024-07-01,2024 Aug,1,Pure ar(2),879.6359922310857,859.757237086643,899.5147473755283,985,0,846.6,0.9994375602846537
2024-07-01,2024 Sep,2,Pure ar(2),874.6699931573672,845.1689718375529,904.1710144771815,985,1.149080830487037e-13,840.65,0.9880966080255541
2024-07-01,2024 Jul,0,ar(2) + All Factors,885.3261101335567,874.28673262208,896.3654876450333,985,0,849.15,0.9999999999331631
2024-07-01,2024 Aug,1,ar(2) + All Factors,878.3641491876806,859.1932911013482,897.535007274013,985,0,846.6,0.9994179212407628
2024-07-01,2024 Sep,2,ar(2) + All Factors,873.6836547683761,845.0987696963153,902.2685398404368,985,1.1546319456101628e-14,840.65,0.9882449468138744
2024-07-01,2024 Jul,0,ar(2) + Select Factors,886.1664304961496,875.0968409405357,897.2360200517635,985,0,849.15,0.9999999999720278
2024-07-01,2024 Aug,1,ar(2) + Select Factors,879.039033172264,859.8863125495808,898.1917537949472,985,0,846.6,0.9995493629842774
2024-07-01,2024 Sep,2,ar(2) + Select Factors,874.230328687679,845.7328922219062,902.7277651534519,985,1.2878587085651816e-14,840.65,0.9895446166765562
