.model,term,estimate,std.error,statistic,p.value
Regression,(Intercept),-90.1893744048465,46.469406234737654,-1.9408333721601656,0.05291389833250148
Regression,total_starts_lag6,-0.08248342157320122,0.024300321264706944,-3.3943346128924503,7.49995515345448e-4
Regression,total_comps_lag3,0.1715475726722976,0.030962789780948533,5.540443024867583,5.190939146260438e-8
Regression,vacancy_rt_lag6,-28.062177279652815,3.2733079520690365,-8.573033057251731,1.7085553083897107e-16
Regression,trs10yr_rt_lag12,-19.375598198695254,4.655840426934503,-4.161568357584912,3.799869622851353e-5
Regression,frm30yr_rt_lag3,12.10421844604867,4.082565929236389,2.964855597154475,0.0031921089742456637
Regression,ppi_lag3,2.504279388954339,0.10872263405754402,23.03365265809224,1.0462409921979019e-77
Regression,hmi_lag24,2.751326839015908,0.3565581674701935,7.716347822114902,8.037960727686254e-14
Pure ar(1),ar1,0.5641417451302195,0.037976928976934075,14.854854258301414,3.0446266434413374e-41
Pure ar(1),month_1,0.25134267264465115,1.0189540803867365,0.24666732042454345,0.805272715937711
Pure ar(1),month_2,0.4256817068763856,1.6836313022066047,0.25283546719431843,0.8005052005120923
Pure ar(1),month_3,0.1011784690571397,2.169172721007472,0.046643804837333276,0.9628168053173838
Pure ar(1),month_4,0.3261565471485185,2.501066648815406,0.13040697947933447,0.896299886299901
Pure ar(1),month_5,0.05070133625518769,2.6964210601768985,0.018803196950205332,0.9850060323646881
Pure ar(1),month_6,-0.3260494456812997,2.7651994612197153,-0.11791172761818815,0.9061876545951695
Pure ar(1),month_7,-0.2905558218398899,2.7039828439053815,-0.10745475789344806,0.914473777870248
Pure ar(1),month_8,-0.9912298625308097,2.513128187240018,-0.39442073331699157,0.6934482105188373
Pure ar(1),month_9,-0.6364554476155264,2.1826840747913825,-0.29159302299686124,0.7707256457337296
Pure ar(1),month_10,-0.5774673924839134,1.6945559240633743,-0.34077800813985815,0.7334220154866911
Pure ar(1),month_11,0.09275224161474474,1.020378741017038,0.09089981776991568,0.9276106759358438
Pure ar(1),intercept,0.9235480377629892,0.6612439054944396,1.3966828731259366,0.16316393792969658
ar(1) + All Factors,ar1,0.6185040980230233,0.03814827488457623,16.21316035638328,7.179520775580827e-47
ar(1) + All Factors,total_starts_lag6,2.0757815579523737e-4,0.0021122894164289038,0.09827164505997235,0.9217604479104868
ar(1) + All Factors,total_comps_lag3,3.465916402979856e-4,0.00252430370227691,0.13730187852807155,0.8908537323487475
ar(1) + All Factors,vacancy_rt_lag6,3.232077989508255,1.4497030533912303,2.2294758791792493,0.026276149203091907
ar(1) + All Factors,trs10yr_rt_lag12,1.0110603291833264,0.9174635236490174,1.1020169228767238,0.2710446763178561
ar(1) + All Factors,frm30yr_rt_lag3,-2.4900239610315547,1.0850197268843147,-2.294911234638817,0.022198651074073105
ar(1) + All Factors,ppi_lag3,0.16944248613496082,0.18459107255259508,0.9179343496510753,0.3591460485697815
ar(1) + All Factors,hmi_lag24,0.07302345611442985,0.06846224452897744,1.0666237517749193,0.28671495192638347
ar(1) + All Factors,month_1,0.37257894894042454,1.0386761629986554,0.3587055929586273,0.7199839464558621
ar(1) + All Factors,month_2,0.5030950707497497,1.7173743891596918,0.292944318912263,0.7697000477163891
ar(1) + All Factors,month_3,0.21023709872834417,2.223310916315071,0.09456036813636143,0.9247062141307896
ar(1) + All Factors,month_4,-0.31690730737983436,2.5484937163102686,-0.12435082941411192,0.9010931536609166
ar(1) + All Factors,month_5,-0.3354271025770407,2.7470483496641784,-0.12210455000475186,0.9028708486695667
ar(1) + All Factors,month_6,-0.5128326414341664,2.815465590272516,-0.18214843157949165,0.8555484479233877
ar(1) + All Factors,month_7,-0.699685264121922,2.7573826660975103,-0.25374978697178,0.7998050211649524
ar(1) + All Factors,month_8,-1.517210139221925,2.561248633383385,-0.5923712830712984,0.5539001799474242
ar(1) + All Factors,month_9,-0.9790290270255986,2.2149707935257203,-0.4420053889140503,0.6586981186645313
ar(1) + All Factors,month_10,-0.6709138116008688,1.6960768783025089,-0.3955680430431562,0.692611593761403
ar(1) + All Factors,month_11,0.10726374883485329,1.0066412999811656,0.10655607795632885,0.915188756129528
Pure ar(2),ar1,0.37099728993772163,0.0429399588717703,8.639907901300381,8.718885339858788e-17
Pure ar(2),ar2,0.3521336218966834,0.04310849142017358,8.168544300575887,2.8694466308634504e-15
Pure ar(2),month_1,0.2809335160174564,0.8636833152935396,0.32527375606645326,0.7451177202824184
Pure ar(2),month_2,0.4957999163046241,1.2983403237876572,0.3818720771594181,0.7027277512608029
Pure ar(2),month_3,0.21729145614377363,1.6863206441603127,0.12885536146180065,0.897526869584144
Pure ar(2),month_4,0.49350694268698897,1.9527783393285012,0.25272041006799084,0.8005940634480122
Pure ar(2),month_5,0.27175879764160443,2.118767413575818,0.1282626851349202,0.8979956092268773
Pure ar(2),month_6,-0.04988617997260126,2.177157115024939,-0.022913449667149914,0.981728974846282
